class_index,class,image_name
437,n02814860,ILSVRC2012_val_00000569.JPEG
641,n03720891,ILSVRC2012_val_00014329.JPEG
451,n02865351,ILSVRC2012_val_00047192.JPEG
7,n01514668,ILSVRC2012_val_00003606.JPEG
207,n02099601,ILSVRC2012_val_00046220.JPEG
289,n02128757,ILSVRC2012_val_00041476.JPEG
105,n01882714,ILSVRC2012_val_00012271.JPEG
817,n04285008,ILSVRC2012_val_00049675.JPEG
652,n03763968,ILSVRC2012_val_00048381.JPEG
291,n02129165,ILSVRC2012_val_00048502.JPEG
555,n03345487,ILSVRC2012_val_00020483.JPEG
627,n03670208,ILSVRC2012_val_00025179.JPEG
141,n02028035,ILSVRC2012_val_00040390.JPEG
407,n02701002,ILSVRC2012_val_00007083.JPEG
745,n04009552,ILSVRC2012_val_00045331.JPEG
797,n04235860,ILSVRC2012_val_00047505.JPEG
464,n02910353,ILSVRC2012_val_00009444.JPEG
88,n01818515,ILSVRC2012_val_00001163.JPEG
713,n03924679,ILSVRC2012_val_00031353.JPEG
497,n03028079,ILSVRC2012_val_00003682.JPEG
806,n04254777,ILSVRC2012_val_00031652.JPEG
221,n02102973,ILSVRC2012_val_00002393.JPEG
554,n03344393,ILSVRC2012_val_00013366.JPEG
809,n04263257,ILSVRC2012_val_00001361.JPEG
388,n02510455,ILSVRC2012_val_00042615.JPEG
270,n02114548,ILSVRC2012_val_00028165.JPEG
658,n03775071,ILSVRC2012_val_00035270.JPEG
111,n01930112,ILSVRC2012_val_00016226.JPEG
259,n02112018,ILSVRC2012_val_00045514.JPEG
955,n07754684,ILSVRC2012_val_00007563.JPEG
701,n03888257,ILSVRC2012_val_00017919.JPEG
34,n01665541,ILSVRC2012_val_00026399.JPEG
0,n01440764,ILSVRC2012_val_00011233.JPEG
247,n02109525,ILSVRC2012_val_00011784.JPEG
381,n02493793,ILSVRC2012_val_00012697.JPEG
534,n03207941,ILSVRC2012_val_00045536.JPEG
962,n07871810,ILSVRC2012_val_00002686.JPEG
595,n03496892,ILSVRC2012_val_00000919.JPEG
750,n04033995,ILSVRC2012_val_00031844.JPEG
378,n02492035,ILSVRC2012_val_00035382.JPEG
431,n02804414,ILSVRC2012_val_00000354.JPEG
94,n01833805,ILSVRC2012_val_00049966.JPEG
792,n04208210,ILSVRC2012_val_00020523.JPEG
243,n02108422,ILSVRC2012_val_00022776.JPEG
338,n02364673,ILSVRC2012_val_00024745.JPEG
274,n02115913,ILSVRC2012_val_00018791.JPEG
943,n07718472,ILSVRC2012_val_00023606.JPEG
802,n04252077,ILSVRC2012_val_00003520.JPEG
705,n03895866,ILSVRC2012_val_00039587.JPEG
985,n11939491,ILSVRC2012_val_00006984.JPEG
182,n02093754,ILSVRC2012_val_00014225.JPEG
610,n03595614,ILSVRC2012_val_00025000.JPEG
82,n01797886,ILSVRC2012_val_00021417.JPEG
29,n01632777,ILSVRC2012_val_00005172.JPEG
67,n01755581,ILSVRC2012_val_00034778.JPEG
850,n04399382,ILSVRC2012_val_00044173.JPEG
253,n02110806,ILSVRC2012_val_00049334.JPEG
295,n02133161,ILSVRC2012_val_00014029.JPEG
543,n03255030,ILSVRC2012_val_00047390.JPEG
326,n02281787,ILSVRC2012_val_00042940.JPEG
108,n01914609,ILSVRC2012_val_00047127.JPEG
539,n03223299,ILSVRC2012_val_00006845.JPEG
932,n07695742,ILSVRC2012_val_00023752.JPEG
238,n02107574,ILSVRC2012_val_00038029.JPEG
962,n07871810,ILSVRC2012_val_00010213.JPEG
993,n13037406,ILSVRC2012_val_00047998.JPEG
147,n02066245,ILSVRC2012_val_00016771.JPEG
64,n01749939,ILSVRC2012_val_00007877.JPEG
397,n02655020,ILSVRC2012_val_00018824.JPEG
933,n07697313,ILSVRC2012_val_00040256.JPEG
280,n02120505,ILSVRC2012_val_00011811.JPEG
273,n02115641,ILSVRC2012_val_00047670.JPEG
527,n03180011,ILSVRC2012_val_00020117.JPEG
124,n01985128,ILSVRC2012_val_00004598.JPEG
586,n03478589,ILSVRC2012_val_00000746.JPEG
649,n03743016,ILSVRC2012_val_00047841.JPEG
198,n02097209,ILSVRC2012_val_00011057.JPEG
540,n03240683,ILSVRC2012_val_00025774.JPEG
393,n02607072,ILSVRC2012_val_00034225.JPEG
661,n03777568,ILSVRC2012_val_00019163.JPEG
554,n03344393,ILSVRC2012_val_00008048.JPEG
387,n02509815,ILSVRC2012_val_00018974.JPEG
786,n04179913,ILSVRC2012_val_00021298.JPEG
830,n04336792,ILSVRC2012_val_00001235.JPEG
980,n09472597,ILSVRC2012_val_00034348.JPEG
844,n04372370,ILSVRC2012_val_00038842.JPEG
269,n02114367,ILSVRC2012_val_00002259.JPEG
284,n02123597,ILSVRC2012_val_00002659.JPEG
429,n02799071,ILSVRC2012_val_00006600.JPEG
355,n02437616,ILSVRC2012_val_00019427.JPEG
578,n03450230,ILSVRC2012_val_00012613.JPEG
652,n03763968,ILSVRC2012_val_00043287.JPEG
127,n02002556,ILSVRC2012_val_00030049.JPEG
142,n02033041,ILSVRC2012_val_00027674.JPEG
113,n01944390,ILSVRC2012_val_00019895.JPEG
734,n03977966,ILSVRC2012_val_00001143.JPEG
110,n01924916,ILSVRC2012_val_00045429.JPEG
365,n02480495,ILSVRC2012_val_00008615.JPEG
384,n02500267,ILSVRC2012_val_00034513.JPEG
606,n03584829,ILSVRC2012_val_00019902.JPEG
458,n02892201,ILSVRC2012_val_00045428.JPEG
129,n02006656,ILSVRC2012_val_00002192.JPEG
570,n03424325,ILSVRC2012_val_00006147.JPEG
701,n03888257,ILSVRC2012_val_00010336.JPEG
290,n02128925,ILSVRC2012_val_00011543.JPEG
338,n02364673,ILSVRC2012_val_00034572.JPEG
658,n03775071,ILSVRC2012_val_00036862.JPEG
466,n02917067,ILSVRC2012_val_00015417.JPEG
787,n04192698,ILSVRC2012_val_00027200.JPEG
397,n02655020,ILSVRC2012_val_00029587.JPEG
207,n02099601,ILSVRC2012_val_00010298.JPEG
471,n02950826,ILSVRC2012_val_00006467.JPEG
486,n02992211,ILSVRC2012_val_00001755.JPEG
730,n03967562,ILSVRC2012_val_00028236.JPEG
503,n03062245,ILSVRC2012_val_00020527.JPEG
491,n03000684,ILSVRC2012_val_00006669.JPEG
682,n03837869,ILSVRC2012_val_00044294.JPEG
55,n01729977,ILSVRC2012_val_00002622.JPEG
430,n02802426,ILSVRC2012_val_00022998.JPEG
291,n02129165,ILSVRC2012_val_00012343.JPEG
131,n02009229,ILSVRC2012_val_00026416.JPEG
791,n04204347,ILSVRC2012_val_00010079.JPEG
495,n03018349,ILSVRC2012_val_00010121.JPEG
47,n01694178,ILSVRC2012_val_00038478.JPEG
958,n07802026,ILSVRC2012_val_00001159.JPEG
643,n03724870,ILSVRC2012_val_00045737.JPEG
204,n02098413,ILSVRC2012_val_00045094.JPEG
21,n01608432,ILSVRC2012_val_00000328.JPEG
339,n02389026,ILSVRC2012_val_00039259.JPEG
464,n02910353,ILSVRC2012_val_00035865.JPEG
373,n02487347,ILSVRC2012_val_00032193.JPEG
959,n07831146,ILSVRC2012_val_00000116.JPEG
9,n01518878,ILSVRC2012_val_00023607.JPEG
916,n06359193,ILSVRC2012_val_00044133.JPEG
535,n03208938,ILSVRC2012_val_00023771.JPEG
62,n01744401,ILSVRC2012_val_00007222.JPEG
722,n03942813,ILSVRC2012_val_00018628.JPEG
939,n07716358,ILSVRC2012_val_00000554.JPEG
79,n01784675,ILSVRC2012_val_00004841.JPEG
721,n03938244,ILSVRC2012_val_00033701.JPEG
786,n04179913,ILSVRC2012_val_00049473.JPEG
997,n13054560,ILSVRC2012_val_00043080.JPEG
701,n03888257,ILSVRC2012_val_00034544.JPEG
377,n02490219,ILSVRC2012_val_00015041.JPEG
5,n01496331,ILSVRC2012_val_00033070.JPEG
344,n02398521,ILSVRC2012_val_00038173.JPEG
35,n01667114,ILSVRC2012_val_00027074.JPEG
106,n01883070,ILSVRC2012_val_00045086.JPEG
643,n03724870,ILSVRC2012_val_00021552.JPEG
3,n01491361,ILSVRC2012_val_00008108.JPEG
260,n02112137,ILSVRC2012_val_00006537.JPEG
945,n07720875,ILSVRC2012_val_00004918.JPEG
669,n03788365,ILSVRC2012_val_00000859.JPEG
736,n03982430,ILSVRC2012_val_00043143.JPEG
284,n02123597,ILSVRC2012_val_00012173.JPEG
769,n04118776,ILSVRC2012_val_00035509.JPEG
975,n09332890,ILSVRC2012_val_00006040.JPEG
215,n02101388,ILSVRC2012_val_00030291.JPEG
129,n02006656,ILSVRC2012_val_00044522.JPEG
798,n04238763,ILSVRC2012_val_00010211.JPEG
583,n03467068,ILSVRC2012_val_00044304.JPEG
278,n02119789,ILSVRC2012_val_00018821.JPEG
177,n02092002,ILSVRC2012_val_00021145.JPEG
97,n01847000,ILSVRC2012_val_00036040.JPEG
420,n02787622,ILSVRC2012_val_00001221.JPEG
450,n02860847,ILSVRC2012_val_00044602.JPEG
757,n04065272,ILSVRC2012_val_00020531.JPEG
367,n02481823,ILSVRC2012_val_00020642.JPEG
151,n02085620,ILSVRC2012_val_00031634.JPEG
319,n02268443,ILSVRC2012_val_00046425.JPEG
677,n03804744,ILSVRC2012_val_00046791.JPEG
971,n09229709,ILSVRC2012_val_00012252.JPEG
722,n03942813,ILSVRC2012_val_00037514.JPEG
421,n02788148,ILSVRC2012_val_00000272.JPEG
135,n02013706,ILSVRC2012_val_00039389.JPEG
433,n02807133,ILSVRC2012_val_00048374.JPEG
749,n04033901,ILSVRC2012_val_00003528.JPEG
135,n02013706,ILSVRC2012_val_00019049.JPEG
532,n03201208,ILSVRC2012_val_00041816.JPEG
305,n02172182,ILSVRC2012_val_00011085.JPEG
118,n01978287,ILSVRC2012_val_00030396.JPEG
196,n02097047,ILSVRC2012_val_00033461.JPEG
986,n12057211,ILSVRC2012_val_00010452.JPEG
172,n02091134,ILSVRC2012_val_00025787.JPEG
430,n02802426,ILSVRC2012_val_00031833.JPEG
334,n02346627,ILSVRC2012_val_00022951.JPEG
846,n04380533,ILSVRC2012_val_00026919.JPEG
371,n02486261,ILSVRC2012_val_00037467.JPEG
410,n02727426,ILSVRC2012_val_00020200.JPEG
868,n04476259,ILSVRC2012_val_00037691.JPEG
490,n03000247,ILSVRC2012_val_00018531.JPEG
372,n02486410,ILSVRC2012_val_00016706.JPEG
772,n04127249,ILSVRC2012_val_00029802.JPEG
209,n02099849,ILSVRC2012_val_00012302.JPEG
854,n04418357,ILSVRC2012_val_00021503.JPEG
182,n02093754,ILSVRC2012_val_00017764.JPEG
425,n02793495,ILSVRC2012_val_00041650.JPEG
191,n02096051,ILSVRC2012_val_00030199.JPEG
602,n03535780,ILSVRC2012_val_00027779.JPEG
750,n04033995,ILSVRC2012_val_00034188.JPEG
44,n01689811,ILSVRC2012_val_00024283.JPEG
982,n10148035,ILSVRC2012_val_00018293.JPEG
371,n02486261,ILSVRC2012_val_00015084.JPEG
27,n01631663,ILSVRC2012_val_00011131.JPEG
222,n02104029,ILSVRC2012_val_00047356.JPEG
659,n03775546,ILSVRC2012_val_00039667.JPEG
943,n07718472,ILSVRC2012_val_00007110.JPEG
172,n02091134,ILSVRC2012_val_00023285.JPEG
347,n02410509,ILSVRC2012_val_00020346.JPEG
51,n01704323,ILSVRC2012_val_00040206.JPEG
788,n04200800,ILSVRC2012_val_00020913.JPEG
666,n03786901,ILSVRC2012_val_00033201.JPEG
713,n03924679,ILSVRC2012_val_00000489.JPEG
156,n02086646,ILSVRC2012_val_00030518.JPEG
221,n02102973,ILSVRC2012_val_00034804.JPEG
628,n03673027,ILSVRC2012_val_00041687.JPEG
289,n02128757,ILSVRC2012_val_00001352.JPEG
630,n03680355,ILSVRC2012_val_00040042.JPEG
83,n01798484,ILSVRC2012_val_00022211.JPEG
743,n04005630,ILSVRC2012_val_00015614.JPEG
940,n07716906,ILSVRC2012_val_00042806.JPEG
517,n03126707,ILSVRC2012_val_00046401.JPEG
798,n04238763,ILSVRC2012_val_00001635.JPEG
275,n02116738,ILSVRC2012_val_00010405.JPEG
821,n04311004,ILSVRC2012_val_00026633.JPEG
949,n07745940,ILSVRC2012_val_00031853.JPEG
954,n07753592,ILSVRC2012_val_00023220.JPEG
337,n02363005,ILSVRC2012_val_00029016.JPEG
394,n02640242,ILSVRC2012_val_00010041.JPEG
448,n02843684,ILSVRC2012_val_00017720.JPEG
48,n01695060,ILSVRC2012_val_00039578.JPEG
658,n03775071,ILSVRC2012_val_00025971.JPEG
733,n03976657,ILSVRC2012_val_00025270.JPEG
521,n03133878,ILSVRC2012_val_00044789.JPEG
698,n03877845,ILSVRC2012_val_00026434.JPEG
678,n03814639,ILSVRC2012_val_00027454.JPEG
557,n03355925,ILSVRC2012_val_00045003.JPEG
778,n04141975,ILSVRC2012_val_00039660.JPEG
416,n02777292,ILSVRC2012_val_00015905.JPEG
594,n03495258,ILSVRC2012_val_00030996.JPEG
443,n02834397,ILSVRC2012_val_00020945.JPEG
487,n02992529,ILSVRC2012_val_00010737.JPEG
245,n02108915,ILSVRC2012_val_00013155.JPEG
741,n03998194,ILSVRC2012_val_00045607.JPEG
469,n02939185,ILSVRC2012_val_00024512.JPEG
204,n02098413,ILSVRC2012_val_00025423.JPEG
324,n02280649,ILSVRC2012_val_00037181.JPEG
256,n02111277,ILSVRC2012_val_00023569.JPEG
37,n01669191,ILSVRC2012_val_00002232.JPEG
38,n01675722,ILSVRC2012_val_00024545.JPEG
47,n01694178,ILSVRC2012_val_00046085.JPEG
146,n02058221,ILSVRC2012_val_00046647.JPEG
334,n02346627,ILSVRC2012_val_00049030.JPEG
3,n01491361,ILSVRC2012_val_00024895.JPEG
685,n03841143,ILSVRC2012_val_00013157.JPEG
6,n01498041,ILSVRC2012_val_00026908.JPEG
129,n02006656,ILSVRC2012_val_00029736.JPEG
58,n01737021,ILSVRC2012_val_00036116.JPEG
843,n04371774,ILSVRC2012_val_00005871.JPEG
410,n02727426,ILSVRC2012_val_00038125.JPEG
715,n03929855,ILSVRC2012_val_00038444.JPEG
211,n02100583,ILSVRC2012_val_00016883.JPEG
626,n03666591,ILSVRC2012_val_00049601.JPEG
378,n02492035,ILSVRC2012_val_00047365.JPEG
568,n03404251,ILSVRC2012_val_00029075.JPEG
995,n13044778,ILSVRC2012_val_00009322.JPEG
210,n02100236,ILSVRC2012_val_00008587.JPEG
442,n02825657,ILSVRC2012_val_00008667.JPEG
178,n02092339,ILSVRC2012_val_00044137.JPEG
326,n02281787,ILSVRC2012_val_00032862.JPEG
626,n03666591,ILSVRC2012_val_00032976.JPEG
95,n01843065,ILSVRC2012_val_00012508.JPEG
624,n03661043,ILSVRC2012_val_00041823.JPEG
954,n07753592,ILSVRC2012_val_00021860.JPEG
82,n01797886,ILSVRC2012_val_00033393.JPEG
853,n04417672,ILSVRC2012_val_00034142.JPEG
307,n02177972,ILSVRC2012_val_00036295.JPEG
312,n02229544,ILSVRC2012_val_00015021.JPEG
546,n03272010,ILSVRC2012_val_00000467.JPEG
444,n02835271,ILSVRC2012_val_00027620.JPEG
965,n07880968,ILSVRC2012_val_00011471.JPEG
314,n02233338,ILSVRC2012_val_00042897.JPEG
245,n02108915,ILSVRC2012_val_00047896.JPEG
23,n01616318,ILSVRC2012_val_00032389.JPEG
529,n03188531,ILSVRC2012_val_00044826.JPEG
38,n01675722,ILSVRC2012_val_00046185.JPEG
176,n02091831,ILSVRC2012_val_00019498.JPEG
352,n02422699,ILSVRC2012_val_00012297.JPEG
77,n01775062,ILSVRC2012_val_00039854.JPEG
197,n02097130,ILSVRC2012_val_00033856.JPEG
941,n07717410,ILSVRC2012_val_00043596.JPEG
533,n03207743,ILSVRC2012_val_00010066.JPEG
332,n02328150,ILSVRC2012_val_00002723.JPEG
173,n02091244,ILSVRC2012_val_00029555.JPEG
904,n04589890,ILSVRC2012_val_00046507.JPEG
188,n02095314,ILSVRC2012_val_00037925.JPEG
242,n02108089,ILSVRC2012_val_00011921.JPEG
771,n04125021,ILSVRC2012_val_00035802.JPEG
779,n04146614,ILSVRC2012_val_00035824.JPEG
292,n02129604,ILSVRC2012_val_00003963.JPEG
301,n02165456,ILSVRC2012_val_00015975.JPEG
522,n03134739,ILSVRC2012_val_00035506.JPEG
933,n07697313,ILSVRC2012_val_00004041.JPEG
367,n02481823,ILSVRC2012_val_00038816.JPEG
245,n02108915,ILSVRC2012_val_00008627.JPEG
475,n02965783,ILSVRC2012_val_00049671.JPEG
330,n02325366,ILSVRC2012_val_00019651.JPEG
944,n07718747,ILSVRC2012_val_00010628.JPEG
753,n04040759,ILSVRC2012_val_00016784.JPEG
228,n02105505,ILSVRC2012_val_00034880.JPEG
39,n01677366,ILSVRC2012_val_00000523.JPEG
295,n02133161,ILSVRC2012_val_00024289.JPEG
562,n03388043,ILSVRC2012_val_00040490.JPEG
70,n01770081,ILSVRC2012_val_00000877.JPEG
8,n01514859,ILSVRC2012_val_00035141.JPEG
450,n02860847,ILSVRC2012_val_00045079.JPEG
494,n03017168,ILSVRC2012_val_00044962.JPEG
767,n04116512,ILSVRC2012_val_00000453.JPEG
424,n02791270,ILSVRC2012_val_00049641.JPEG
42,n01687978,ILSVRC2012_val_00020538.JPEG
991,n12985857,ILSVRC2012_val_00045416.JPEG
871,n04483307,ILSVRC2012_val_00021050.JPEG
395,n02641379,ILSVRC2012_val_00005755.JPEG
450,n02860847,ILSVRC2012_val_00025923.JPEG
426,n02794156,ILSVRC2012_val_00025676.JPEG
108,n01914609,ILSVRC2012_val_00045036.JPEG
79,n01784675,ILSVRC2012_val_00010906.JPEG
229,n02105641,ILSVRC2012_val_00030240.JPEG
92,n01828970,ILSVRC2012_val_00032062.JPEG
891,n04542943,ILSVRC2012_val_00015462.JPEG
814,n04273569,ILSVRC2012_val_00020894.JPEG
139,n02025239,ILSVRC2012_val_00046919.JPEG
396,n02643566,ILSVRC2012_val_00034998.JPEG
955,n07754684,ILSVRC2012_val_00029398.JPEG
993,n13037406,ILSVRC2012_val_00023237.JPEG
202,n02098105,ILSVRC2012_val_00021904.JPEG
426,n02794156,ILSVRC2012_val_00045655.JPEG
630,n03680355,ILSVRC2012_val_00047454.JPEG
75,n01774384,ILSVRC2012_val_00001150.JPEG
881,n04515003,ILSVRC2012_val_00016309.JPEG
410,n02727426,ILSVRC2012_val_00010223.JPEG
569,n03417042,ILSVRC2012_val_00028914.JPEG
801,n04251144,ILSVRC2012_val_00033736.JPEG
957,n07768694,ILSVRC2012_val_00014811.JPEG
895,n04552348,ILSVRC2012_val_00021358.JPEG
376,n02489166,ILSVRC2012_val_00045058.JPEG
33,n01664065,ILSVRC2012_val_00019399.JPEG
164,n02088632,ILSVRC2012_val_00022785.JPEG
239,n02107683,ILSVRC2012_val_00026087.JPEG
487,n02992529,ILSVRC2012_val_00005705.JPEG
209,n02099849,ILSVRC2012_val_00009448.JPEG
117,n01968897,ILSVRC2012_val_00040877.JPEG
911,n04599235,ILSVRC2012_val_00032848.JPEG
943,n07718472,ILSVRC2012_val_00013973.JPEG
269,n02114367,ILSVRC2012_val_00028990.JPEG
336,n02361337,ILSVRC2012_val_00044265.JPEG
308,n02190166,ILSVRC2012_val_00018149.JPEG
420,n02787622,ILSVRC2012_val_00029911.JPEG
99,n01855672,ILSVRC2012_val_00004226.JPEG
567,n03400231,ILSVRC2012_val_00047233.JPEG
974,n09288635,ILSVRC2012_val_00010873.JPEG
275,n02116738,ILSVRC2012_val_00046470.JPEG
628,n03673027,ILSVRC2012_val_00014164.JPEG
551,n03314780,ILSVRC2012_val_00032987.JPEG
845,n04376876,ILSVRC2012_val_00047960.JPEG
188,n02095314,ILSVRC2012_val_00008463.JPEG
752,n04039381,ILSVRC2012_val_00002529.JPEG
288,n02128385,ILSVRC2012_val_00012399.JPEG
428,n02797295,ILSVRC2012_val_00023460.JPEG
519,n03127925,ILSVRC2012_val_00029205.JPEG
621,n03649909,ILSVRC2012_val_00033574.JPEG
451,n02865351,ILSVRC2012_val_00049271.JPEG
546,n03272010,ILSVRC2012_val_00013540.JPEG
661,n03777568,ILSVRC2012_val_00012494.JPEG
252,n02110627,ILSVRC2012_val_00036062.JPEG
261,n02112350,ILSVRC2012_val_00044811.JPEG
220,n02102480,ILSVRC2012_val_00016596.JPEG
13,n01534433,ILSVRC2012_val_00045480.JPEG
109,n01917289,ILSVRC2012_val_00017794.JPEG
634,n03697007,ILSVRC2012_val_00046301.JPEG
837,n04356056,ILSVRC2012_val_00029273.JPEG
752,n04039381,ILSVRC2012_val_00041095.JPEG
92,n01828970,ILSVRC2012_val_00035127.JPEG
156,n02086646,ILSVRC2012_val_00002988.JPEG
776,n04141076,ILSVRC2012_val_00046634.JPEG
397,n02655020,ILSVRC2012_val_00012005.JPEG
238,n02107574,ILSVRC2012_val_00017278.JPEG
207,n02099601,ILSVRC2012_val_00012954.JPEG
275,n02116738,ILSVRC2012_val_00013584.JPEG
952,n07753113,ILSVRC2012_val_00002179.JPEG
780,n04147183,ILSVRC2012_val_00009142.JPEG
690,n03868242,ILSVRC2012_val_00024131.JPEG
5,n01496331,ILSVRC2012_val_00033318.JPEG
786,n04179913,ILSVRC2012_val_00049153.JPEG
545,n03271574,ILSVRC2012_val_00031583.JPEG
521,n03133878,ILSVRC2012_val_00010875.JPEG
411,n02730930,ILSVRC2012_val_00015637.JPEG
932,n07695742,ILSVRC2012_val_00007192.JPEG
44,n01689811,ILSVRC2012_val_00024252.JPEG
112,n01943899,ILSVRC2012_val_00000781.JPEG
367,n02481823,ILSVRC2012_val_00038902.JPEG
674,n03794056,ILSVRC2012_val_00000009.JPEG
261,n02112350,ILSVRC2012_val_00042477.JPEG
108,n01914609,ILSVRC2012_val_00049522.JPEG
781,n04149813,ILSVRC2012_val_00008865.JPEG
574,n03445777,ILSVRC2012_val_00042350.JPEG
343,n02397096,ILSVRC2012_val_00003166.JPEG
218,n02102177,ILSVRC2012_val_00006404.JPEG
709,n03908618,ILSVRC2012_val_00008689.JPEG
757,n04065272,ILSVRC2012_val_00028062.JPEG
741,n03998194,ILSVRC2012_val_00001567.JPEG
557,n03355925,ILSVRC2012_val_00016278.JPEG
692,n03871628,ILSVRC2012_val_00008356.JPEG
273,n02115641,ILSVRC2012_val_00017164.JPEG
210,n02100236,ILSVRC2012_val_00037771.JPEG
785,n04162706,ILSVRC2012_val_00001792.JPEG
897,n04554684,ILSVRC2012_val_00042620.JPEG
977,n09421951,ILSVRC2012_val_00004857.JPEG
59,n01739381,ILSVRC2012_val_00040048.JPEG
525,n03160309,ILSVRC2012_val_00002589.JPEG
296,n02134084,ILSVRC2012_val_00042687.JPEG
708,n03903868,ILSVRC2012_val_00043557.JPEG
316,n02256656,ILSVRC2012_val_00045442.JPEG
222,n02104029,ILSVRC2012_val_00017400.JPEG
356,n02441942,ILSVRC2012_val_00045854.JPEG
652,n03763968,ILSVRC2012_val_00020808.JPEG
474,n02963159,ILSVRC2012_val_00015970.JPEG
276,n02117135,ILSVRC2012_val_00043079.JPEG
595,n03496892,ILSVRC2012_val_00022171.JPEG
154,n02086079,ILSVRC2012_val_00043851.JPEG
127,n02002556,ILSVRC2012_val_00009637.JPEG
872,n04485082,ILSVRC2012_val_00022298.JPEG
13,n01534433,ILSVRC2012_val_00009351.JPEG
563,n03388183,ILSVRC2012_val_00039206.JPEG
508,n03085013,ILSVRC2012_val_00012432.JPEG
317,n02259212,ILSVRC2012_val_00024868.JPEG
351,n02422106,ILSVRC2012_val_00002073.JPEG
601,n03534580,ILSVRC2012_val_00007092.JPEG
661,n03777568,ILSVRC2012_val_00026792.JPEG
20,n01601694,ILSVRC2012_val_00040903.JPEG
874,n04487081,ILSVRC2012_val_00008255.JPEG
119,n01978455,ILSVRC2012_val_00022596.JPEG
948,n07742313,ILSVRC2012_val_00044485.JPEG
378,n02492035,ILSVRC2012_val_00004458.JPEG
141,n02028035,ILSVRC2012_val_00006499.JPEG
160,n02088094,ILSVRC2012_val_00027757.JPEG
514,n03124043,ILSVRC2012_val_00042116.JPEG
74,n01773797,ILSVRC2012_val_00001493.JPEG
125,n01986214,ILSVRC2012_val_00029243.JPEG
814,n04273569,ILSVRC2012_val_00007911.JPEG
194,n02096437,ILSVRC2012_val_00014058.JPEG
833,n04347754,ILSVRC2012_val_00020293.JPEG
990,n12768682,ILSVRC2012_val_00021320.JPEG
825,n04326547,ILSVRC2012_val_00011117.JPEG
496,n03026506,ILSVRC2012_val_00018124.JPEG
580,n03457902,ILSVRC2012_val_00004988.JPEG
816,n04277352,ILSVRC2012_val_00006684.JPEG
732,n03976467,ILSVRC2012_val_00007918.JPEG
224,n02105056,ILSVRC2012_val_00007235.JPEG
776,n04141076,ILSVRC2012_val_00024941.JPEG
121,n01981276,ILSVRC2012_val_00043052.JPEG
879,n04507155,ILSVRC2012_val_00021900.JPEG
222,n02104029,ILSVRC2012_val_00019361.JPEG
806,n04254777,ILSVRC2012_val_00024724.JPEG
367,n02481823,ILSVRC2012_val_00037790.JPEG
338,n02364673,ILSVRC2012_val_00006685.JPEG
626,n03666591,ILSVRC2012_val_00042650.JPEG
606,n03584829,ILSVRC2012_val_00019833.JPEG
122,n01983481,ILSVRC2012_val_00017039.JPEG
653,n03764736,ILSVRC2012_val_00001170.JPEG
498,n03032252,ILSVRC2012_val_00000738.JPEG
975,n09332890,ILSVRC2012_val_00016111.JPEG
992,n12998815,ILSVRC2012_val_00017627.JPEG
99,n01855672,ILSVRC2012_val_00043173.JPEG
636,n03709823,ILSVRC2012_val_00048331.JPEG
901,n04579145,ILSVRC2012_val_00021588.JPEG
21,n01608432,ILSVRC2012_val_00026444.JPEG
535,n03208938,ILSVRC2012_val_00014377.JPEG
611,n03598930,ILSVRC2012_val_00016266.JPEG
342,n02396427,ILSVRC2012_val_00040119.JPEG
486,n02992211,ILSVRC2012_val_00021412.JPEG
444,n02835271,ILSVRC2012_val_00025915.JPEG
298,n02137549,ILSVRC2012_val_00003012.JPEG
11,n01531178,ILSVRC2012_val_00009831.JPEG
209,n02099849,ILSVRC2012_val_00010309.JPEG
565,n03393912,ILSVRC2012_val_00043881.JPEG
683,n03838899,ILSVRC2012_val_00034019.JPEG
147,n02066245,ILSVRC2012_val_00000496.JPEG
692,n03871628,ILSVRC2012_val_00044226.JPEG
951,n07749582,ILSVRC2012_val_00017982.JPEG
493,n03016953,ILSVRC2012_val_00043366.JPEG
871,n04483307,ILSVRC2012_val_00040034.JPEG
781,n04149813,ILSVRC2012_val_00011762.JPEG
475,n02965783,ILSVRC2012_val_00003365.JPEG
556,n03347037,ILSVRC2012_val_00012175.JPEG
302,n02167151,ILSVRC2012_val_00049722.JPEG
741,n03998194,ILSVRC2012_val_00048626.JPEG
918,n06785654,ILSVRC2012_val_00029344.JPEG
76,n01774750,ILSVRC2012_val_00018169.JPEG
251,n02110341,ILSVRC2012_val_00013848.JPEG
127,n02002556,ILSVRC2012_val_00011357.JPEG
621,n03649909,ILSVRC2012_val_00017305.JPEG
385,n02504013,ILSVRC2012_val_00017867.JPEG
741,n03998194,ILSVRC2012_val_00000230.JPEG
886,n04525305,ILSVRC2012_val_00021451.JPEG
305,n02172182,ILSVRC2012_val_00028122.JPEG
840,n04367480,ILSVRC2012_val_00039837.JPEG
283,n02123394,ILSVRC2012_val_00024500.JPEG
367,n02481823,ILSVRC2012_val_00015432.JPEG
53,n01728920,ILSVRC2012_val_00032358.JPEG
196,n02097047,ILSVRC2012_val_00020018.JPEG
31,n01644373,ILSVRC2012_val_00032104.JPEG
304,n02169497,ILSVRC2012_val_00020159.JPEG
769,n04118776,ILSVRC2012_val_00004023.JPEG
793,n04209133,ILSVRC2012_val_00006587.JPEG
239,n02107683,ILSVRC2012_val_00019333.JPEG
329,n02321529,ILSVRC2012_val_00038618.JPEG
935,n07711569,ILSVRC2012_val_00032752.JPEG
